userId,restId,star,rating_env,rating_flavor,rating_service,comment
357,44,3,,,,"未装修前去过，座位坐得不少那么舒服，而且厅都好细，不过平日去睇就真系超平~~可以怀旧一番啦，宜家装修后应该环境改善不少吧，下次去试试
"
1211,44,3,,,,"影院好旧，而且放映厅都比较细，不过当然票价都好平，兼且系热闹非凡噶北京路，所以5至于无生意~~又一次去噶影厅同以前D教室差5多大，而且比较少人，可以话相当于包场啊~~不过影片我去噶时候都系比较旧噶~~可以去怀旧下。不过个影厅都比咩平安大戏院噶要好啊~~
"
1212,44,3,,,,"永汉新装修之后还没去过，不过专门上去看过环境，感觉是新了，但是比以前更小了。
以前在琴行的门没了，只能从一个窄楼道上去，绕来绕去的，好似迷宫。
价格没以前便宜了。不便宜的永汉还叫咩永汉？还不如去市一宫。
"
1213,44,3,,,,"永汉装修过后仲未点去过，之前既话就比较差，啲厅比较细，厕所环境非常惨不忍睹，电影既播放循环但对不上开场/结束时间的，既系你可能系开场时间入场，但电影已经播紧一般，你要到下一场睇翻开头……装修后从外面来睇环境OK~点讲都系老字号，会去光顾的~
"
1214,44,3,,,,"一间历史悠久的电影院，就在北京路口，装修后环境是改善了但和青宫、五月花无得比，通道比较窄，播放厅比较小，还是选择其他好点的电影院团购好。
"
202,44,3,,,,"那天走在北京路上太无聊了，于是同学提议去看电影，就到永汉买了张学生票去看了，电影效果一般，可能本身电影情节也一般！
以后看电影还是看大片好了！
尤其是3D
"
271,44,3,,,,"这家还行,历史已经很久了,以前在这里看戏也是很便宜的,不过环境就是比较老也比较差,听说现在装修中,暂停营业了,希望以后会看到一个全新的环境.
"
1215,44,4,,,,"很久以前来这里看过电影，之前听说拆了，觉得很可惜，其实只不过是重新装修了并没有拆，重新装修过，漂亮多了，位置也舒服多了，和朋友来这里看了两次电影，感觉不错。
"
205,44,3,,,,"又是广州噶老字号，价钱平，不过环境好一般下，D厕所好邋遢，而且D场好多都系细厅，音效好一般。家阵装修后仲未去过，5知道有冇变化呢
"
1216,44,3,,,,"楼下卖票的服务态度很一般，楼上的还可以。站门口的学生志愿者态度非常啲好，赞！门口坐电梯上三楼才是电影院，记得入去同出去时朝不同方向哟~影厅都比较小，但价格还算较便宜。2011-2-12日去睇青蜂侠3D 英文原版（2月6日上映）50元，学生凭证40元。是其他影院的半价哦！青宫那里我问过是100同80（学生）
"
273,44,4,,,,"装修前来过很多次,很小的一家影院,感觉还停留在上个世纪九十年代
现在装修后现代很多,跟其他影院差不多水准了
影片方面比以前也in很多
"
1217,44,3,,,,"唉...重新开张的永汉不再是我们认识的永汉了！
都知道北京路人来人往，首层卖票的门面，不仔细看还真难发现..要是真的经营困难为什么一定还要在原地重开呢？？电梯上的三楼！新装修的放影厅和价钱不成正比！！隔音不太好！音量也不太好！！
平价是永汉的招牌！！现在跟风涨价了！但品质却下降了！性价比低呀！旧永汉只能永存我心了！新永汉不会再去了！！！
"
1218,44,4,,,,"记忆中最深刻一次系度睇既电影系《ET外星人·》唔知几多周年纪念版既首映仪式，其实睇之前都唔知架，都系禁岩得禁桥，首映都得小猫三两只，有送礼物环节，但系我印象深刻系因为我睇到喊到不得了，连纸巾都唔够用，要去洗手间好好地洗了一把脸，在洗手间见到一个女生，她吓了一跳，我想她会不会以为我和男朋友分手呢？其实我想讲，同我睇呢出戏个个人，唔知你仲记唔记得呢件事呢？如果你有缘见到呢段话，联系我啊·······
"
1219,44,4,,,,"国庆节去的，里面经过了一番装修，有点空旷。放电影的地方在3楼，正门有个小电梯可以上去，看的是《画壁》，这部片寓意深刻啊！学生票是30元，但要记得带学生证哦。
"
1220,44,3,,,,"上个月同儿子去咗两次睇电影：一次是6.1睇《功夫2》，个日特价场大人小孩都要45，我们睇下午大人要60大元，但不用额外5元一个的眼镜消毒费，单位购的团体票值30元，每人只能用一张再补差价;月底睇《动物总动员会》特价35元，这回团体票值35了，但要收每人5元的眼镜消毒费了。那眼镜戴得很辛苦的，场内有蚊。
"
1221,44,5,,,,"永远的回忆啊，犹记得当年铁达尼号上演的时候，我还在上中学，跑来看电影。
转眼间十几年了，永汉始终留在我的记忆中，不管它的装修有多旧，电影海报有多土，
之前关门翻新之前，我还特地去看了最后一次，
把老广州的回忆，
全都埋葬在关门大吉的永汉与金声中。
"
1222,44,2,,,,"装修前去过，真的不敢相信
差得不得了，那个叫数码厅的东西
比我房间大一点，好像好排凳子坐一样
差得没话说，还要是坐落在北京路这地带，哎
"
1223,44,2,,,,"记得上一次去睇《女人不坏》，学生证，15文鸡搞掂。不过真系好难顶，个出戏睇完，我腰酸背痛。D位窄啦，前面个条友遮左一个角噶位。
之后再冇去睇过，再之后佢就开始装修。装修之后都再冇去睇过。
睇过上面个2位讲述，甘即系贵左，但系都吾见得靓。甘就仲死。永汉整完之后可以完美下葬啦。
隔离青宫同市一宫又唔系话远。今铺是否玩完咧？
"
1224,44,3,,,,"交通是几方便噶~~
装修之前去过~~有优惠时，是几平噶~~行完街入去睇场电影都几5错~~
但环境真系有D差~~
D设施有D旧~~同D厅有D细~~D音响有D差......
"
1225,44,3,,,,"今日去重新装修好的永汉，以前未有咁多五星级电影院嘅时候成日去，都几有感情，见佢开返，仲话试业期间半价优惠。就谂住去试下啦，上到3楼，贯彻永汉风格都窄窄细细，但票价就好贵，半价都要50，正价仲贵过青宫，五月花同市一宫，暂时冇银联。入到影厅，除咗单人座位，仲有厢座，坐落都几舒服，不过行与行之间就好窄，一D都唔阔落。本来都觉音响同屏幕效果都唔错，点知原来隔音好差，听到隔离厅的播放声音，相当清楚，基本上喺可以知道隔离厅做紧咩戏。咁样嘅价钱，但质量就未必符合，如果将来票价冇优惠，就真喺唔会去
"
555,44,5,,,,"我婆婆住系惠福路,所以以前成日都经过永汉,残残旧旧可能系渠葛特色`
而家要重新起一间永汉`虽然就话依然会系永汉`但系感觉根本就晤一样`
座落系广州感耐,T住广州有历史葛电影院一间一间感结业!终于连渠都不能幸免!
我同表姐成日经过都晤会入去T~细细个葛时候真系晤中意渠,因为渠真系太旧啦`不过而家就觉得好怀念`
后来大左D啦`我同表姐成日中午都同一班同学吇去T永汉葛电影~
晤贵,只需要10~15蚊,我地都系无聊无也做`
而家连呢种无聊都无左!
以前我地成日都讲~一人比十蚊就可以包场啦`
因为中午边有人去T戏啊~
后来我试过T首映礼,真系好多人!
讲真,永汉葛大厅真系好不错,但系细厅就系另一种感觉!
T鬼片一定要系细厅T`哈哈`因为果条楼梯一定吓死你先!
不过而家讲乜都无用啦~
因为渠已经要被改造`
晤会系永汉了!
你地D晤识爱广州晤懂得广州文化葛人,好心就晤好做广州葛官!拆晒我地葛文化,按上你地所谓葛广州文化,不伦不类!你地翻去搞你自己家乡啦,点解要离搞人地姐!
(翻译:你们这些不会爱广州不懂得广州文化的人,就不要做广州的官员!拆掉我们的文化,建上你们所谓的广州文化,不伦不类!你们回去""建设""你们自己的家乡吧,别搞我们的地方)
我代表广州市民~赶你地班捞头走啊!
"
1226,44,4,,,,"依间电影院，可以话真喺老字号啦，亦都帮衬咗好耐，以前经常都会去睇。行下街之后睇下电影，然之后再行下街，其实几唔错。而且喺广州嚟讲，价格真喺好OK。不过呢，有时候电影唔够新咯，试过几年前睇过，突然又重播翻。唔知依家点呢。
"
211,44,5,,,,"老字号，开左好鬼耐拉，又系步行街度，最紧要票价又五贵，比较适合学生去看罗，比较经济实惠，性价比都算几好拉，而且有广州特色
"
1227,44,3,,,,"算系老字号既电影院了吧，我细细个都听过了，但系就可能因为咁既原因，位置坐得我唔系咁舒服，厅也比较细，但有学生证的话同样好平的价钱就可以睇新戏，比较实惠
"
1228,44,3,,,,"是老牌电影院。以前贪佢比较平，会经常去。不过佢装修完，价钱都升埋，环境系有改进，但系都5值咁嘅价钱，上次去睇完青蜂侠，就无再去过了
"
375,44,3,,,,"以前都成日去噶。。宜家新装修后虽然未去过，但好似靓左好多。。
不过以前就系企晒系大堂等入场咯，一多人就好麻烦下，要涌上楼梯噶。。
"
1229,44,4,,,,"同他第一次去睇电影时就系永汉啦。果时都仲返紧学，学生优惠价25蚊就可以睇场电影，好便。里面嘅设施、音响效果都算OK啦，毕竟咁便嘅价钱就唔好要求五星级影院嘅效果。
听讲呢个电影院都几耐历史下。前一轮经过时听到话要拆，觉得好可惜。但系上两个星期行经北京路时，发现已经重新装修开业。外观当然比之前好好多，价钱亦到好自然咁提升左D。
"
1231,44,3,,,,"去里面看过几次电影，环境还行，价格便宜实惠，里面的情侣座就非常适合情侣啦。听说在装修，希望环境会改善很多，但价格还是保持原来的好啊！！！
"
1232,44,3,,,,"这间电影院关键在于门票好抵，环境好差，情侣包间更加差。
装修后没去过，装修前去过，情侣包间的环境简直无法形容，空气质量差到极致。
"
1233,44,2,,,,"去过一次，地方残旧到不得了。当时唔记得系去睇边部戏啦，入到去个房真系超残旧，得廿零个位，仲要系D好烂好旧嘅沙发，由于无开灯嘅关系，四处墙壁都好似有蜘蛛网甘。。好恐怖。。系屋企睇电视都好过距多多倍。以后都唔会去。
"
1017,44,4,,,,"去看《加勒比海盗4》。
早场10点20分，特价票30元，在3D电影中算是很便宜的了！
提前一天去买的票，两个人去看，要了个情侣座。
开场前，要付一共200元的3D眼镜押金。
情侣座很不错，挺舒服的。
音响效果不错，不过电影的画面有点暗，可能是3D的原因吧！
整体感觉很不错，值得去看！
"
1235,44,4,,,,"未重新装修之前有￥10/场电影，感觉哩个简直系超实惠的！！如果系实惠感睇翻场电影消磨时间，哩个算得上系首选，而且仲系一间老广州噶电影院，勉强算得上有温馨平民的味道吧
"
1236,44,3,,,,"呢间电影院应该有一定噶历史啦..未装修之前黎过几次..价钱比较平..环境好差..设备陈旧..行远几步去市一宫系个唔错噶选择..不过装修之后就无黎过啦..不过经过见到价钱都几贵下..个个价位我就选择去青宫睇啦
"
874,44,3,,,,"以前就有帮衬过，去睇过电影，宜家新装修之后就无去了，因为听朋友讲过下，好似同未装修前无乜分别，感觉上仲差咗D添，咁噶价钱，咁噶质量，唔值
"
1020,44,3,,,,"好有历史的一间老电影院了，好像在亚运前进行了一番的翻新整饰工程，最近不多久重新开门营业了。现在的门面比以前漂亮多了，里面也新了好多，没有以前那种融融烂烂的感觉。不过影厅还是比不上新影院的大，想怀旧的话还是不错的选择的。
"
1238,44,3,,,,"未装修前都经常去的，大厅系睇得最舒服的。但D细厅就真系好唔掂，坐得中后的话，睇的完全是前排的人头。好辛苦咯。但装修后听说票价贵了很多，就未去过了！
"
1239,44,3,,,,"这间就比较旧滴，空间又细，不过都比较方便。现在装修左就没去过了了，看见大家说装修完环境好左。有机会都回去看看的。
"
1241,44,3,,,,"完全无知装修有咩意义...
以前噶话只要去电影大厅去仲系OK噶~
细厅就米搞喇...真系差得好紧要...
而且价钱都比较实惠...
装修左之后唔单只贵效果仲拍唔上其他电影院...
"
1113,44,4,,,,"以前行北京路都好多时黎呢度睇电影的，学校都会组织黎睇，感觉都是一间广州老牌的电影院，环境和音响都几好，不过装修过后还没去过，有空要去体验一下。
"
1243,44,4,,,,"看了功夫熊猫2，3D效果还可以~厅比较小，我觉得没所谓，朋友说屏幕再大一点就好了。
看到价目表上有一个早场优惠，今天的早场优惠是10点多30元看功夫熊猫。个人觉得这个优惠不错，嘿嘿
另外楼下用来广告的电视太吵，个人不喜欢。
"
1244,44,3,,,,"广州既老字号电影厅，离市一宫好近，不过就比市一宫差了，主要系个门口唔够大，感觉好旧好残，厅好细，虽然装修之后好D，不过我都系宁愿拣市一宫~
"
1245,44,4,,,,"永汉电影院新开张没多久，重新装修过真的很不错的。这里的环境比以前都好很多的了，而且这里真的是很不错的，怀念这里。
"
1024,44,3,,,,"之前听到话永汉电影院闭业，，，以为佢以后都唔营业了，好伤心，毕竟呢个都系广州嘅一个老字号，广州发展嘅一大标志啊！
好在后来佢装修之后又重新营业了。话明“老字号”，当然唔可以同新新嘅果D电影院比啦，没imax，没靓，大嘅影厅，不过佢嘅优势就系够有历史风味，同埋格价够平！！
好多老广州都会经常离睇电影，重拾果份广州情怀~
"
1178,44,3,,,,"响北京路呢个路段算平了，不地D电影都系D旧片
上次同同学去看着只搞笑片，西片来的，都几好看，个厅细D罗
去行街行累着，看电影休息下的好地方
"
1179,44,5,,,,"电影院布局装修都不错的
我们是在下午来的所以人不多
购票小姐很热情的，买了杯可乐死贵的
不过看电影的影厅很大，效果好
"
1180,44,4,,,,"地处北京路步行街的这家电影院、价格却不会很贵
上次跟朋友逛完步行街有点累想找个地方坐就跑来看电影了
逛完街看电影是相当方便
学生半价、上次用了40块
电影院就不大、之前换了一次装修、环境还不错
音响挺棒的、画面质量也不错
"
1246,44,3,,,,"历史挺久的老牌电影院，装修后去的，设施是好一些，但环境一般，比较窄，有情侣座。隔音不是太好，旁边影厅放映的声音都能听到。
"
1247,44,2,,,,"去看激情与速度5，两个人70块，还是学生票，跟青宫一个价钱，可是环境差多了，一个厅才3排座位，跟再家里看电视差不多，绝对不会再去的
"
1249,44,1,,,,"电影厅小的完全看不吃是电影厅啊，就像是ktv的小房，音效糟，而且价格居然也不便宜，跟青宫的电影票价一样，属于绝对不会去第二次的电影院啊
"
1184,44,4,,,,"老电影院了，前段时间和朋友去看电影，感觉一般，装修一般，视觉还是老样子，如果想便宜看电影，这也是不错的选择，仅此而已了。
"
1252,44,3,,,,"第一次去永汉是去小厅。的确很小。。。只能容纳50人左右吧。。。建议去这里还是去大厅。小厅就不要去了。。环境没有平安市一的好。。如果想怀旧一下都可以去一去
"
1253,44,5,,,,"记得以前小时候，经常来这里看电影的，这里的电影非常的便宜，而且就在北京路这里，看电影又可以逛街，是非常不错的选择。
"
1254,44,3,,1,,"其实呢间电影院我一直都很想去，因为每次逛北京路的时候走到下面总会见到，看外面装修几有意思，但是就不知道里面如何。
"
400,44,3,,,,"没重修之前，永汉戏院好残旧，音效，设施各方面都好差，而家重新装修之后，系就系新左，但系都系依然细，同一部戏，仲要贵过市一宫10蚊，虽然市一宫无距甘新净，但系距而家个票价，要么去青宫睇，要么翻市一宫睇性价比仲高过永汉。
"
1256,44,3,,,,"很古老了呀。
那个情侣厅超级小的说。
设计也不怎么合理。
那次是10元的情侣票，说只是开始了没多久。
结果进去看了10分钟，还不知道说的什么。
电影突然就完了。
坑爹的电影吖~~~~~~~
第二次是跟朋友去看剑蝶，在大厅看，双人座。
结果进去一看，就是情侣座嘛！！！
还没有很多人，所以随便坐了。
这次看得很开心O(∩_∩)O~~。
还有一次是看了深海巨兽，最后一次是女人不坏。
感觉在这里看的电影次数还真多。囧。
不过都是挺开心的哈哈。
便宜嘛。
不过现在听说都涨价了，没去过了。
"
1257,44,3,,,,"环境无咩既，但系今日真系超稳笨·······仲要十二点先睇首影响·······果出甘既东成西就，系未结束就个个走咖！！仲要好多系抄阿星爷D戏，大佬吾好甘9啦！俾D新意啦！一出极度无聊呃钱的戏··············
"
1258,45,5,,,,"朋友带过去的。本来是不会打的，但是奇迹般的一教就可以把球打出去了。环境挺好的。好多人在练习哦。完了还有喝茶吃饭的地方就在旁边。又在市区内，挺好的！
"
814,46,4,,,,"细细个经常去的公园……环境直到现在还算是维护得不错~
现在公园都免费对外开放了，有空的时候去走走也是不错的！
毕竟是有一个湖的呀，所以让整个公园的环境都变得更美好了
记得小时候最爱来这里划小艇了~
如今长大了在这附近上班，每天上下班都会经过门口，可就一直好久没进去过里面了
啊~看来真的要找个时间，再好好到里面走走~回味一下童年呀
"
151,46,4,,,,"东山湖公园不算很大，应该是人工湖，里面有很多游乐设施，可以让小孩游玩。
以前读书时印象最深的是东山湖的九曲桥和桥下水中的红鲤鱼，非常漂亮。
有时去海印路附近，我都会绕道到东山湖逛逛，感觉非常之好。
"
1259,46,5,,,,"以前小时候去过，上个月路过附近，想起现在东湖公园免门票，就去逛了一圈，现在公园漂亮了很多，小朋友玩的设施也多，还有老人健身的场地，怪不得附近楼盘都天价啦
"
1260,46,4,,,,"东山湖公园也是小时候经常去得公园。
里面绿树成荫，碧波荡漾，湖面上有座古色古香的九曲桥。
在里面逛逛，可以一扫心中的烦闷。
东山湖上上可以骑水上单车。
"
1261,46,4,,,,"阿女最喜欢去东湖啦，因为有很大她喜欢玩的东西，比如电动船，喂鱼等，尤其喜欢“骑马”，全身运动之余拍起照片还特别好看，不错啊。
"
1262,46,3,,,,"东湖公园很小,不过里面环境挺好的,儿子最喜欢去划船,老公最喜欢钓鱼.现在把围墙拆了,好看多了.我们以前去时还要门票的,现在都免费了.
"
1263,46,5,,1,,"跟爸妈吃早茶路过这边，顺便就进去溜达一下。里面晨练的老人很多，还有唱歌的，好热闹的。
旁边还有一些教大家跳舞的，有时间可以跟叔叔阿姨学上两手，不错不错，以后有空还回去。
"
1264,46,3,,,,"东湖公园面积很大，特别是湖面面积，环境非常优雅。
从小到大都经常去游玩。
在九曲桥上欣赏金鱼、在湖面上划小船，都是一项非常不错的休闲活动。
"
1265,46,4,,,,"在家附近,经常走去这里,公园非常大,而且是非常热闹的一个公园,有很多市民会来这里唱歌、跳舞、划船非常写意，不失为一个休闲娱乐的好去处.
"
977,46,3,,,,"细个入过去，近一年才再次到访。记得细个的时候要收门票，但是又一次我同我妈响他边边间茶楼饮茶，之后通过茶楼后门唔洗钱入左去的。宜家唔洗钱，基本上成为中老年人活动的地方。
"
239,46,3,,,,"我对东湖的印象，来自于初中时代。
那时好兴去同学仔家里玩。
她家就在东湖附近，所以从家里出来我们就到东湖走了一圈。
干净，悠闲。
有东山少爷的感觉。
"
1266,46,5,,,,"前一阵才过去过，东山湖公园现在也是免费开放了，一进去就见到好大一个湖，挺幽静的环境，空气也挺好的。
现在应该装修过吧。好像里面设施挺好的。
"
1127,46,4,,,,"东山湖公园，是广州的四大人工湖公园之一，如果不是以前经常听老一辈的家人和电视上也常有讲到，都不知道这个美丽的“东山湖”是个人工挖掘而成的湖呢。
和广州的其他公园一样，早晨也有很多老人家在晨运，有跳舞的、打拳的、打羽毛球的和踢毽子等等.
园中树林众多，空气清新，水里的鱼儿也快乐，好一派美丽的环境。
湖中的划船的，在晴天丽日的日子里，泛舟湖上，舒适之致！
"
1267,46,4,,1,,"感觉是市中心环境最好的一间公园了，里面环境优美，绿树成荫，每天早上很多老人家会过来这里晨运，周末就有不少居民会带小朋友过来玩，喜欢的话还可以租辆水上单车在东山湖上穿梭，是个休闲放松的好地方。
"
1268,46,3,,1,,"基本没系这度消费过，公园在海珠桥车站行过去几分钟，入边有喷水池，小朋友喜欢玩，仲有鱼鱼比以前多，环境都算可以，特色和交通来讲就差左少少。最印象深刻就是九曲桥，比较喜欢行去果度，可能自己对桥有特别的感觉啦。有时候有老人家喜欢去小岛度唱歌跳交谊舞，感觉都算是这个公园的特色之一。
"
1269,46,4,,,,"东山湖公园环境非常好，水的面积很大，几座小桥也各有特色；
人气真的旺极了，好多人公园里合唱、跳舞什么的，真是个人人都爱的休闲场所啊。
"
179,46,3,,,,"环境好好的公园，广州晚上可以晚上免费开放而且中可以有灯光的公园之一，晚上拍拖逛公园最好的地方，尤其是坐在湖边的凳子上喃喃细语，确实不可多得。
"
1270,46,3,,,,"公园旁边有间酒楼，园内的人工湖可以划艇仔。印象最深是以前园内有个水池是玩钓虾的，并可以免费灼熟，但系太难钓了，玩左1个钟头只钓上2只，场主好好人，另外送了半斤虾比我地吃。可惜现在已拆了。
"
1271,46,3,,,,"东湖公园充满左儿时既回忆~~以前无e+禁多地方玩，，去得最多既除左旧儿童公园外，就系东湖啦~~~周末放假啦，学校旅游啦~~而印象最深既，就系果个九曲桥啦~~~e+都仲系度~~~不过e+既东湖，拆左围场，靓左好多~~~
"
1272,46,4,,1,,"以前特喜欢带小朋友来这里听歌，可能是够平民，也够气氛，不管是否走调，是否怯场，是否褒贬不一，每到周末，那些业余爱好者就聚在凉亭高歌欢笑，引来无数粉丝捧场，但最不满意的地方，总有好多一群人，嘴角永远叼着一支烟，一支接一接，十分讨厌！辛苦了我们这些二手烟民，只能避得远远的。
这里的荷花比烈士陵园的多，大而高，曾在那里看过一朵粉蓝色的，后来再也看不到了。
经过九曲桥，喝上一杯热热的免费的凉茶，再仰望远处的小蛮腰，一周的沉闷一扫而光！
"
633,46,4,,1,,"现在公园免费进园了。所以经常来东山湖公园。春节这里更热闹了。有几处布置了很好看的景点，很多人照相留影。
女儿最喜欢来这里喂鱼，但是要买公园提供的鱼饲料，5元一小包呀!
"
1273,46,3,,,,"东山湖公园比较小,环境还算过的去吧,没什么特别,老年人比较多。有个湖，可以划下船。个人感觉比较一般的一个公园，没什么特色。
"
1274,46,4,,,,"以前来过划船仔，湖面好靓，东山湖公园里的树木多，空气好。
好多老人都中意来尼度行下的。
就是东湖路，交通方便，坐车都经常经过。
以前要收3元的门票，现在是免费的。
"
1275,46,4,,,,"2008年9月和朋友去了这里游览，面积不算很大，但在闹市区能有这样一块绿意盎然的公园，也很难得。许多人在里面坐着休息，或是练合唱，跳舞，踢毽子等，气氛很好。沿着九曲桥走过去，望着湖景，坐在树下乘凉，很休闲的一个地方。
"
1276,46,4,,1,,"如今广州大部分公园免费开放，有空真的应该多带孩子去走走。东湖公园真的值得一家大小过来游玩的好地方，傍晚很舒服。有一条长长的绿荫大道沿着湖心直伸过去，湖里有游船可租玩，25元—40元/15分钟，湖里的锦锂又多又大，估计是小朋友喂多了，有儿童游乐中心，广场还有喷水，小朋友在这玩一天估计都不想回家了
"
1277,46,5,,,,"很喜欢东山湖公园，东山湖真的很不错，虽然不大，但是很干净，岸边垂柳阴阴，有种江南的感觉。在这里划船也不错，徜徉湖中，微风拂面，感觉真的很爽，很适合一家大小或者小情侣来游玩！
"
1278,46,4,,1,,"东山湖公园，这里也是一个免费公园。挺幽静的环境。可以划船。小朋友在这里可以观赏一下金鱼。现在园内已经没有任何机动游戏了。只能在这里静静地逛一下。
"
1000,46,3,,,,"地方好像不大，逛几个圈就已经走出去了...比起越秀公园，相应的景点要少很多...要是逛东山，顺便来逛一下东山湖公园还ok，专门来的话兴趣缺缺...
"
1279,46,4,,,,"在市区有这么一个公园，以前总觉得到了这一片就好象跟外面的繁华隔开了一样，进去里面只有两次，却已经包含了我最开心和最难过的回忆
"
1280,46,4,,,,"现在基本一周去几次。每次送完孩子上学，都是从公园里面穿行，比走大路舒服，没有汽车废气啊。一路上听到歌声响亮，老人们跳舞很热情，有时候都被吸引过去。
"
1281,46,3,,,,"这里人气好旺啊。我十几年没有来这里了，这个星期有机会狠狠的走了一圈。发现很多设施都很旧了，没有我小时候记忆中那么美丽了。
这里很多爷爷奶奶在做运动。我是下午5-6点去的，到处都是做运动，打拳，钓鱼的人。最出名的九曲桥，上门很多人。因为公园有一定的历史了，所以很多树木都是上年纪的了，特别有特色，特别美丽。
这个公园免费开放。小西门在新河浦，南门在二沙岛。
"
1283,46,3,,,,"孩子的爷爷每天都去晨运和唱歌，所以节假日我们都带孩子去那玩，在外面买好鱼粮喂鱼，有时划船，有时是5元20发的枪（这个比较划算，是孩子玩的），看看兔子。中午和爷爷一起到外面吃饭，多开心。
"
262,46,4,,1,,"每次来都好多人，虽然是免费公园，但四周环境很干净，不会脏乱，公园不大，绿树成荫，鸟语花香，湖水碧绿碧绿的，很舒服，湖边还有不少人有垂吊，大晒天的，真佩服他们。
"
1284,46,3,,,,"占地面积小,蚊子多~~~以前试过去呢到撑艇仔,就撑左半个钟多d,咬到一脚都系包包,超无奈...一边撑艇一边赶蚊,有够忙滴...
中心城区公园太少,人又多...憎多粥少,所以觉得呢个公园好多人!!!林起D蚊,就以后都5想再去了!!
"
1285,46,4,,,,"细细个成日都去··宜家就少左啦··不过近几年的东湖变靓左··最近约左个旧同学··湖边漫步··仲租左只船游东湖··感觉好休闲··有种都市中忙里偷闲的感觉~
"
1207,46,5,,1,,"上年广州游的其中一站。
免费开放，公园很大，空气很清新
去的那天刚好下完雨。
在小路还看到许多大蜗牛
还有鸳鸯在湖中游
"
1286,46,4,,,,"作为市政公园以后已经不收大门的门票了，当然如果玩里面的娱乐设施还是要付费的。
因为春天，又因为天气挺不错，于是就想到要去看看花了，上午大概十点到的，公园里游人很多，不少是一家大小去的，有小孩子有老人家，估计想法和我们一样，而且里面有适合各个年龄段孩子玩的设施，最受欢迎的当数游船了，小小的一片湖面上居然能同时容纳那么多条游船，想当年我也曾经去玩过哦。
我最喜欢的那中部的那一片洋紫荆花，现在是开得最灿烂的时候，满树繁花，都看不到叶子啦，大多叶子都掉了把营养让给花儿。当然还有别的花了，例如现在已经快结出果子的蒲桃、三角梅。
公园其实很大，不过我们只逛了其中的一片湖就从靠近新河浦那边的一个小门出去了。
"
1287,46,5,,,,"东湖公园是离我家最近的公园，从小到大是去得最多的公园，每个角落我都走遍都熟悉。
记得小时候最喜欢一家人去划艇，喂鲤鱼，在九曲桥拍照......
现在的有些部分重建过变更漂亮了，设施也越来越完善了，希望东湖公园会一直陪着大家的回忆一起变老。
"
843,46,5,,,,"因为免费开放，所以都好多伯伯吖姨黎唱歌。
而且距有个喷水的小广场，好多细路会喷水期间玩水呢~哈哈~
不过黎哩度钓鱼似乎要收费
anyway，是个不错的悠闲地点吖~
"
197,46,3,,,,"市中心的免费公园，以前系天河上班的时候，早上好多时是搭813的~~好多阿婆阿伯就是搭813过来东山湖公园的，真是烦啊，上班的又逼车去公园的又逼车，本来车就唔大~~真是郁闷~
后来转工后就没再搭咯~~搭地铁咯~好啊~~唔逼！
东山湖公园唔大拉，以前隔离有间茶楼，我倒有时去的，后来话污染环境唔比开，甘点解流花公园甘多间啊？！真是霖唔明！
"
1288,46,4,,,,"这里非常不错，小时候经常去的地方，现在与小时候相比之下，有了很大的变化，但这里还是很不错的公园，要是住在旁边的话就好了。
"
1289,46,4,,,,"东山湖逛得唔算多，不过中意系入边影荷花，呢度既荷花亲民，容易影，唔似烈士陵园果D，虽然多，但太远啦，无超级大炮既根本影唔到，呢度就唔同呢。
"
1290,46,4,,,,"对东山湖公园非常有感情，以前大学拍拖的时候就去过，记得那时候还跟当时还是男朋友的老公玩了一次遥控船过了一把瘾。
现在过去希望看小朋友喂鱼，看小朋友玩游乐设施，希望我的宝宝快快长大，到时候拉着她的手，带她去玩，呵呵
"
1291,46,4,,1,,"当我还是小朋友和不是很小朋友的时候，经常去玩，（这个公园比较适合小朋友，老人家，热恋中的情侣）。
世事往往是很奇怪的，3元门票的时候，个个星期都要吵住去，现在门票免费了，还嫌坐2个站车去麻烦，人生！
"
1292,46,3,,,,"这个公园百分之70都是水,也有一些儿童游乐设备,还有喂小免子的,买免粮要钱.看到很多家长都给小朋友买个免粮给小朋友喂兔子。感觉这里比较清静。
"
273,46,4,,,,"年初一一家人过来玩
一落海印桥就会见到噶大公园
环境唔错，就市区来讲，空气都算清新，绿化率好高
湖入边噶锦鲤都好肥大
非常适合小朋友过来玩
"
1293,46,4,,,,"这里是广州比较早的公园之一吧，因为比较远也就去过一次，印象不是很深，空气清新，鸟语花香、休闲散步，令人心旷神怡的。
"
1294,46,3,,1,,"公园不大，绿化还可以吧。周六去了一次，还挺多人的，特别是儿童乐园哪里。
最讨厌公园里面，找不到一个小卖部！！！！想买瓶水都不行！！！！
一个历史还是挺久的公园，如果没事做走走也无妨，专门去就没必要了，相比起流花湖之类的，实在没有特色。
"
368,46,4,,,,"以前细细个就去过几次，现在如果不是有人提起真的忘记这里了，感觉同细个行有很大的变化，或者是人长高了吧，水的地方比较多，所以很舒服
"
919,46,4,,,,"这里夜晚比较漂亮
幽静些
吃完饭来这里散一下步是一个不错的选择``
早上这里不是狠多人
因为免费吧`~现在都没以前那么热闹繁荣!!
"
